course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1235,"Master Graphic Design Using Photoshop with Rachael",become-a-master-of-photoshop-in-3-hours-guaranteed,True,154,0,0,0,Beginner,0,"2014-11-07 09:12:47","Graphic Design"
1237,"From Drawing to Illustration",from-drawing-to-illustration,True,67,0,0,0,Beginner,0,"2015-04-17 17:20:21","Graphic Design"
1238,"Design while you learn InDesign CC",design-while-you-learn-indesign-cc,True,109,0,0,0,Beginner,0,"2014-04-07 17:28:14","Graphic Design"
1242,"Inkscape 101 for Beginners - Design Vector Graphics",inkscape-101-for-beginners-design-vector-graphics,True,167,0,0,0,Beginner,0,"2016-06-13 18:28:02","Graphic Design"
1243,"How to Fix Common Branding Mistakes, for Graphic Designers",how-to-fix-common-branding-mistakes-for-graphic-designers,True,21,0,0,0,Intermediate,0,"2016-11-18 22:15:11","Graphic Design"
1244,"AutoCAD Course - Learn Online AutoCAD in Urdu Hindi",autocad-course-in-urdu-hindi,True,160,0,0,0,Beginner,0,"2017-06-13 17:32:48","Graphic Design"
1245,"Architectural Drawing For Creatives",architectural-drawing-for-website-and-logo-designers,True,4,0,0,0,Beginner,0,"2017-06-21 15:35:08","Graphic Design"
1250,"The Complete Video Production Guide - Learn Top Video Tools",video-production-guide-learn-top-video-tools-to-create-awesome-videos,True,108,0,0,0,Beginner,0,"2015-05-25 23:21:06","Graphic Design"
1252,"Add realistic car paint to your pencil drawing in Photoshop!",colorize-your-pencil-drawing-in-photoshop,True,163,0,0,0,Beginner,0,"2017-02-02 19:03:50","Graphic Design"
1253,"T-Shirt Sales - Merch By Amazon Profit Formula With Canva",merch-by-amazon-quick-start-t-shirt-sales-using-canva-design,True,169,0,0,0,Beginner,0,"2017-06-26 18:13:55","Graphic Design"
1257,"Adobe Illustrator CC Advanced",adobe-illustrator-advanced,True,46,0,0,0,Beginner,0,"2017-03-08 03:16:33","Graphic Design"
1259,"Silhouettes that Sells",silhouettes-that-sells,True,9,0,0,0,Beginner,0,"2017-03-23 21:08:59","Graphic Design"
1260,"How to design professional PowerPoint business presentation",how-to-design-professional-animated-powerpoint-presentation,True,152,0,0,0,Beginner,0,"2014-11-11 19:49:41","Graphic Design"
1265,"Learn to Composite a 2D Action Shot in Photoshop",3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop,True,60,0,0,0,Beginner,0,"2016-09-10 21:38:26","Graphic Design"
1268,"Instant Harmonica - Christmas. Play Jingle Bells Part 1 now",instant-harmonica-christmas-play-jingle-bells-part-1-now,True,160,0,0,0,Beginner,0,"2015-12-11 18:42:43","Musical Instruments"
1272,"Modal Theory for Guitar (Guitar Lessons from Lutz Academy)",modal-theory-for-guitar,True,96,0,0,0,Beginner,0,"2016-05-06 15:32:00","Musical Instruments"
1279,"Instant Harmonica - play the groovy Beatles Yesterday today!",instant-harmonica-play-the-groovy-beatles-yesterday-today,True,118,0,0,0,Beginner,0,"2016-04-25 15:48:05","Musical Instruments"
1281,"Guitar for Beginners - Learn the Basics",learnguitar,True,153,0,0,0,Beginner,0,"2015-06-12 22:33:53","Musical Instruments"
1282,"Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials",blues-guitar-magic-volume-1,True,167,0,0,0,Beginner,0,"2016-02-12 07:50:14","Musical Instruments"
1290,"Instant Harmonica - play two Star Wars themes in 30 minutes ",instant-harmonica-play-two-star-wars-themes-in-30-minutes,True,50,0,0,0,Beginner,0,"2015-07-28 16:49:56","Musical Instruments"
1292,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",learn-to-play-the-piano-using-pop-rb-and-gospel-chords,True,146,0,0,0,Beginner,0,"2013-10-15 18:13:46","Musical Instruments"
1296,"Blues School! A Course For Beginners in Blues Piano & Improv",blues-piano-improvisation-amaze-yourself,True,21,0,0,0,Beginner,0,"2017-02-22 21:44:05","Musical Instruments"
1297,"31 Day Guitar Challenge",31dayguitar,True,46,0,0,0,Beginner,0,"2015-11-30 19:03:27","Musical Instruments"
1303,"Have Fun with Beginner Blues Piano",have-fun-with-beginner-blues-piano,True,40,0,0,0,Beginner,0,"2013-08-05 16:46:21","Musical Instruments"
1306,"Take your double bass drum technique to the next level",take-your-double-bass-drum-technique-to-the-next-level,True,116,0,0,0,Intermediate,0,"2016-05-16 00:27:34","Musical Instruments"
1307,"Slide Guitar- Slide Soloing Essentials",slide-guitar,True,114,0,0,0,Beginner,0,"2016-02-11 07:51:59","Musical Instruments"
1308,"Learn Acoustic Guitar for Worship",learn-acoustic-guitar-for-worship,True,25,0,0,0,Beginner,0,"2017-01-23 15:32:41","Musical Instruments"
1312,"Guitar Fretboard Secrets",guitar-fretboard-secrets,True,121,0,0,0,Intermediate,0,"2016-12-01 00:20:53","Musical Instruments"
1317,"Instant Harmonica - play Amazing Grace with grace and ease!",instant-harmonica-play-amazing-grace-with-grace-and-ease,True,46,0,0,0,Beginner,0,"2015-08-01 00:00:56","Musical Instruments"
1318,"Piano Improvisation from Day One",piano-improvisation-from-day-one,True,192,0,0,0,Beginner,0,"2013-03-01 07:39:22","Musical Instruments"
1322,"Virtual Piano Lessons - A New Way To Learn Piano",virtual-piano-lessons-a-new-way-to-learn-piano,True,28,0,0,0,Beginner,0,"2013-07-21 23:31:31","Musical Instruments"
1331,"Fingerpicking Classics - Great songs played fingerstyle!",fingerpicking-learn-fingerstyle-guitar-songs,True,46,0,0,0,Beginner,0,"2015-08-07 22:08:40","Musical Instruments"
1333,"CAGED System for Guitar (Guitar Lessons from Lutz Academy)",caged-system-for-guitar,True,166,0,0,0,Beginner,0,"2016-07-25 17:08:52","Musical Instruments"
1342,"Guitar - 12  Strumming Patterns You Must Know For Guitar",12-must-know-strumming-patterns,True,9,0,0,0,Beginner,0,"2015-07-06 23:16:45","Musical Instruments"
1343,"Guitar Lessons for complete beginners - super simple and fun",guitar-lessons-for-complete-beginners,True,83,0,0,0,Beginner,0,"2016-09-12 17:49:04","Musical Instruments"
1344,"CAGED Pentatonic System for Guitar - Level 3",caged-country-guitar,True,44,0,0,0,Beginner,0,"2016-09-28 03:04:52","Musical Instruments"
1345,"Classical Guitar Essentials - The Basics Part 2",classical-guitar-essentials-the-basics-part-2,True,13,0,0,0,Intermediate,0,"2017-03-03 22:16:24","Musical Instruments"
1349,"Guitar Lessons - String Bending And Vibrato Essentials",guitar-lessons-string-bending-and-vibrato-essentials,True,31,0,0,0,Beginner,0,"2016-02-15 17:04:24","Musical Instruments"
1358,"Jazz Guitar Tips, Tricks and Licks",jazz-guitar-tips-tricks-and-licks,True,163,0,0,0,Intermediate,0,"2017-05-01 02:32:12","Musical Instruments"
1360,"Walking Bass - Quick Start Guide",walking-bass-quick-start-guide,True,76,0,0,0,Beginner,0,"2015-12-10 22:33:58","Musical Instruments"
1361,"Blues Bass - Quick Start Guide",blues-bass-quick-start-guide,True,85,0,0,0,Beginner,0,"2016-11-24 22:40:05","Musical Instruments"
1363,"Gospel Piano Essentials",gospel-piano-essentials,True,49,0,0,0,Intermediate,0,"2013-07-11 23:06:29","Musical Instruments"
1369,"PI-101 Top 10 Classical Piano Pieces for Beginners",pi-101-piano,True,72,0,0,0,Beginner,0,"2016-05-30 21:02:20","Musical Instruments"
1370,"Get started playing blues harmonica",get-started-playing-blues-harmonica,True,114,0,0,0,Beginner,0,"2015-03-30 22:01:08","Musical Instruments"
1373,"Step by Step Tabla Course- Indian Drums",indian-classical-tabla,True,9,0,0,0,Beginner,0,"2016-01-18 18:17:05","Musical Instruments"
1375,"101 Blues riffs - learn how the harmonica superstars do it",play-harmonica-riffs-like-the-blues-harp-superstars-part-1,True,123,0,0,0,Intermediate,0,"2015-01-04 21:14:31","Musical Instruments"
1380,"The Professional Guitar Masterclass",the-professional-guitar-masterclass,True,63,0,0,0,Beginner,0,"2015-04-28 17:27:26","Musical Instruments"
1381,"Modern Rock Guitar Techniques",modern-rock-guitar-techniques,True,162,0,0,0,Intermediate,0,"2016-12-08 16:21:16","Musical Instruments"
1382,"Complete Guitar System - Beginner to Advanced",complete-guitar-system-beginner-to-advanced,True,65,0,0,0,Beginner,0,"2013-05-29 15:24:47","Musical Instruments"
1383,"Guitar Super System Level 1",guitar-super-system-level-1-unlock-your-potential,True,165,0,0,0,Intermediate,0,"2015-04-29 23:49:34","Musical Instruments"
1387,"Ultimate Beginner Guitar Masterclass",beginner-guitar-masterclass,True,181,0,0,0,Beginner,0,"2017-05-15 23:04:11","Musical Instruments"
1389,"CAGED Pentatonic System for Guitar - Level 1",caged-system-guitar-level-1,True,196,0,0,0,Beginner,0,"2016-07-28 03:33:36","Musical Instruments"
1390,"CAGED Pentatonic System for Guitar - Level 2",caged-system-guitar-level-2,True,9,0,0,0,Beginner,0,"2016-08-26 16:15:07","Musical Instruments"
1391,"Learn to Play Piano From a Concert Pianist - For Beginners",learn-to-play-piano-from-a-concert-pianist-for-beginners,True,28,0,0,0,Beginner,0,"2015-11-22 18:38:28","Musical Instruments"
1395,"Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise",play-piano-8-play-over-the-rainbow-by-ear-free-improvise,True,169,0,0,0,Beginner,0,"2016-11-14 19:17:21","Musical Instruments"
1401,"The Circle of Fifths for Guitarists",the-circle-of-fifths-for-guitar,True,81,0,0,0,Intermediate,0,"2016-12-15 21:57:42","Musical Instruments"
1402,"Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days",use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days,True,113,0,0,0,Beginner,0,"2015-02-17 18:46:37","Musical Instruments"
1404,"Learn all Piano Chords in all Piano Scales with logic",how-to-find-scales-and-major-minor-chords-on-piano,True,51,0,0,0,Beginner,0,"2017-06-04 18:56:32","Musical Instruments"
1405,"Learn to play the piano or keyboard from scratch",learn-to-play-the-piano-from-scratch,True,133,0,0,0,Beginner,0,"2017-05-31 18:38:06","Musical Instruments"
1407,"Learn 4 Chords and Play Thousands of Songs!",learn-4-chords-and-play-thousands-of-songs,True,19,0,0,0,Beginner,0,"2015-08-17 19:01:04","Musical Instruments"
1412,"Piano Technique Exercises Vol.1",piano-skills-improve-your-piano-technique,True,161,0,0,0,Beginner,0,"2017-01-25 14:41:57","Musical Instruments"
1413,"Instant Harmonica - Learning the Basic 12 Bar Blues Bassline",instant-harmonica-learning-the-basic-12-bar-blues-bassline,True,134,0,0,0,Beginner,0,"2017-06-16 22:01:09","Musical Instruments"
1419,"Fun Beginner Ukulele Course",beginner-ukulele,True,110,0,0,0,Beginner,0,"2016-12-21 00:56:03","Musical Instruments"
1423,"The Allman Brothers Guitar Roots And Techniques",allmanbrothersguitar,True,18,0,0,0,Intermediate,0,"2016-10-29 21:58:01","Musical Instruments"
1425,"Beginner Level Popular Piano Program - Month 1",beginner-level-popular-piano-program-month-1,True,155,0,0,0,Beginner,0,"2016-05-24 17:31:13","Musical Instruments"
1426,"Piano Lessons for the R&B Fan",piano-lessons-for-the-rb-fan,True,112,0,0,0,Beginner,0,"2014-05-13 21:12:45","Musical Instruments"
1427,"Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar",guitar-lessons-ragtime-blues-blind-blake,True,173,0,0,0,Advanced,0,"2013-11-25 15:20:27","Musical Instruments"
1436,"Play Piano Today - Easy Festive Favorites & Piano Party Hits",easy-piano-today-play-festive-favorites-christmas-party-hits,True,73,0,0,0,Beginner,0,"2013-10-27 15:18:29","Musical Instruments"
1437,"The 8020 Beginner Guitar Course",the-8020-beginner-guitar-course,True,177,0,0,0,Beginner,0,"2016-04-28 18:21:33","Musical Instruments"
1441,"Introduction to Ukulele 1",introduction-to-ukulele,True,41,0,0,0,Beginner,0,"2015-12-01 19:23:03","Musical Instruments"
1442,"Learn Flute FAST!",learn-flute-fast,True,140,0,0,0,Beginner,0,"2015-06-02 19:50:16","Musical Instruments"
1444,"The Easy Beginner Drum Course",the-easy-beginner-drum-course,True,136,0,0,0,Beginner,0,"2017-03-21 18:31:45","Musical Instruments"
1450,"Rhythm to Rock Drum Lesson 6",rhythm-to-rock-drum-lesson-6,True,29,0,0,0,Beginner,0,"2014-08-21 01:51:51","Musical Instruments"
1451,"How To Play Guitar - Everything You Need To Know To Start",guitar101,True,67,0,0,0,Beginner,0,"2015-07-21 18:25:38","Musical Instruments"
1457,"Piano Unbound. Piano learning method, a course for beginners",piano-unbound,True,78,0,0,0,Beginner,0,"2017-04-25 14:57:21","Musical Instruments"
1466,"Learn How To Play The Trumpet",learn-how-to-play-the-trumpet,True,95,0,0,0,Beginner,0,"2017-06-19 21:42:44","Musical Instruments"
1467,"Violin for Beginners",violin-for-beginners,True,114,0,0,0,Beginner,0,"2017-03-07 23:22:53","Musical Instruments"
1470,"Escalas Pentatónicas para guitarristas",escalas-pentatonicas-para-guitarristas,True,142,0,0,0,Beginner,0,"2017-06-02 15:54:33","Musical Instruments"
1472,"Curso de Guitarra para Principiantes",curso-de-guitarra-para-principiantes-p,True,126,0,0,0,Beginner,0,"2016-06-01 17:36:30","Musical Instruments"
1474,"Présentation du Banjo Ténor",presentation-du-banjo-tenor,True,171,0,0,0,Beginner,0,"2015-09-13 23:49:34","Musical Instruments"
1478,"Aprende a tocar el violín desde cero",aprende-a-tocar-el-violin-desde-cero,True,67,0,0,0,Beginner,0,"2014-05-19 16:06:25","Musical Instruments"
1479,"Aprende a tocar el teclado como los expertos",aprende-a-tocar-el-teclado-desde-cero,True,124,0,0,0,Beginner,0,"2014-05-09 19:48:53","Musical Instruments"
1480,"Aprende a tocar el saxofón como siempre has querido",aprende-a-tocar-el-saxofon-tips-para-saxofonistas,True,182,0,0,0,Beginner,0,"2014-05-16 17:23:28","Musical Instruments"
1482,"Aprende a tocar flauta transversal sin complicaciones",aprende-a-tocar-flauta-transversal-curso-en-video,True,148,0,0,0,Beginner,0,"2014-05-19 16:51:41","Musical Instruments"
1485,"Gitarre spielen - mein schönstes Hobby",gitarre-spielen-mein-schonstes-hobby,True,37,0,0,0,Beginner,0,"2015-06-09 17:18:29","Musical Instruments"
1487,"Guitar Lesson - Five Steps to Learn Barre Chords",five-steps-to-learn-barre-chords,True,109,0,0,0,Beginner,0,"2015-03-15 18:06:30","Musical Instruments"
1489,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",guitar-pieces,True,43,0,0,0,Intermediate,0,"2014-01-27 23:26:57","Musical Instruments"
1490,"Create Beautiful Music On The Piano Like a Pro In Minutes",create-beautiful-music-on-the-piano-like-a-pro-in-minutes,True,92,0,0,0,Beginner,0,"2015-08-10 23:51:56","Musical Instruments"
1496,"Play Guitar and Understand Music Quick & Easy in 28 Days!",how-to-play-guitar-really-understand-music,True,111,0,0,0,Beginner,0,"2012-10-13 23:40:19","Musical Instruments"
1498,"Swing Low - The 101 Authentic Nashville Piano Style Course",swing-low-nashville-piano-style,True,163,0,0,0,Beginner,0,"2014-01-30 22:43:42","Musical Instruments"
1504,"Rhythm to Rock Drum Lesson 5",rhythm-to-rock-drum-lesson-5,True,32,0,0,0,Beginner,0,"2014-08-18 22:26:24","Musical Instruments"
1516,"Guitarra Desde Cero - PARTE 1",guitarra-desde-cero-parte-1-curso-de-guitarra-principiantes,True,68,0,0,0,Beginner,0,"2014-12-27 21:54:35","Musical Instruments"
1518,"Explosão Pentatônica",explosao-pentatonica,True,174,0,0,0,Beginner,0,"2016-12-22 14:13:13","Musical Instruments"
1520,"Learn 10 Scottish Tunes Piano Easy Level",learn-10-scottish-tunes-piano-easy-level,True,170,0,0,0,Beginner,0,"2017-02-20 17:32:01","Musical Instruments"
1526,"Master the Euphonium with Simple, Intermediate Instruction!",intermediate-euphonium,True,85,0,0,0,Intermediate,0,"2015-04-16 16:29:41","Musical Instruments"
1535,"Coach Guitar - Apprendre la GUITARE facile avec des COULEURS",coach-guitar-apprendre-la-guitare-facile-avec-des-couleurs,True,184,0,0,0,Beginner,0,"2016-12-27 14:51:32","Musical Instruments"
1542,"Instant Harmonica - play The Lion Sleeps Tonight - today!",instant-harmonica-play-the-lion-sleeps-tonight-today,True,4,0,0,0,Beginner,0,"2015-08-21 21:37:53","Musical Instruments"
1547,"Learn to improvise on your harmonica - in nice easy steps",benhewlettharmonicatuitionb4,True,113,0,0,0,Beginner,0,"2014-03-16 18:28:46","Musical Instruments"
1548,"Learning Electric Guitar for Absolute Beginners",electricguitarforabsolutebeginners,True,146,0,0,0,Beginner,0,"2015-05-04 21:47:44","Musical Instruments"
1549,"Learn To Play Trumpet Fast Using The Passive Trumpet Tutor",passive-trumpet-lessons,True,186,0,0,0,Beginner,0,"2014-01-27 17:06:43","Musical Instruments"
1556,"Master the Bassoon - Intermediate Instruction Made Simple!",intermediate-bassoon,True,169,0,0,0,Beginner,0,"2015-04-15 17:12:37","Musical Instruments"
1557,"Instant Harmonica - play this classic GAME OF THRONES theme!",instant-harmonica-play-this-classic-game-of-thrones-theme,True,63,0,0,0,Beginner,0,"2017-05-30 13:17:58","Musical Instruments"
1561,"Aprende a tocar la guitarra",aprende-a-tocar-la-guitarra,True,13,0,0,0,Beginner,0,"2013-02-22 18:19:38","Musical Instruments"
1564,"Ahora aprende a tocar jazz en el piano",ahora-aprende-a-tocar-jazz-en-el-piano,True,84,0,0,0,Beginner,0,"2014-05-09 19:55:55","Musical Instruments"
1565,"Aprende a tocar el contrabajo sin complicaciones",aprende-a-tocar-el-contrabajo-sin-complicaciones,True,131,0,0,0,Beginner,0,"2014-05-19 17:02:52","Musical Instruments"
1566,"Aprende a tocar la guitarra eléctrica",aprende-a-tocar-la-guitarra-electrica,True,12,0,0,0,Beginner,0,"2014-04-30 16:21:42","Musical Instruments"
1568,"Curso de Teclado",curso-de-teclado-gospel-modulo-1,True,133,0,0,0,Beginner,0,"2016-05-16 18:46:15","Musical Instruments"
1573,"Back In Black the ACDC Classic Rock Track",back-in-black-the-acdc-classic-rock-track,True,37,0,0,0,Intermediate,0,"2015-04-10 21:07:56","Musical Instruments"
1585,"Guitar Lessons - Economy Picking Essentials",guitar-lessons-economy-picking-essentials,True,198,0,0,0,Intermediate,0,"2016-02-15 18:55:28","Musical Instruments"
1587,"Learn to Play Irish Fiddle",learn-to-play-irish-fiddle,True,107,0,0,0,Beginner,0,"2016-01-18 17:07:29","Musical Instruments"
1590,"Instant Harmonica - play the Irish tune Whiskey in the Jar!",instant-harmonica-play-the-irish-tune-whiskey-in-the-jar,True,141,0,0,0,Beginner,0,"2015-12-28 20:45:10","Musical Instruments"
1592,"Easy Piano for Kids - Complete Beginner Piano Course",easy-piano-for-kids-pinogi,True,29,0,0,0,Beginner,0,"2015-06-26 22:34:55","Musical Instruments"
1597,"Building Up To Barre Chords",building-up-to-barre-chords,True,100,0,0,0,Beginner,0,"2017-03-16 22:57:47","Musical Instruments"
1600,"Back 2 The Basics",gospel-piano-101,True,165,0,0,0,Beginner,0,"2013-07-19 18:11:57","Musical Instruments"
1601,"Play the Jews Harp - instant skills for non musicians.",play-the-jews-harp,True,146,0,0,0,Intermediate,0,"2015-01-22 16:06:05","Musical Instruments"
1603,"Play Leyenda, Canarios, and Bach on Classical Guitar",play-leyenda-canarios-and-bach-on-classical-guitar,True,81,0,0,0,Intermediate,0,"2015-11-05 23:30:42","Musical Instruments"
1604,"Instant Harmonica - play the cool tune Dirty Old Town now!",instant-harmonica-play-the-cool-celtic-tune-dirty-old-town,True,151,0,0,0,Beginner,0,"2016-10-12 16:54:54","Musical Instruments"
1607,"Introduction to Lead Guitar",introduction-to-lead-guitar,True,122,0,0,0,Intermediate,0,"2013-11-26 23:41:44","Musical Instruments"
1612,"Tin Whistle Básico",tin-whistle-basico,True,72,0,0,0,Beginner,0,"2017-05-17 20:40:25","Musical Instruments"
1614,"Sevillanas con Castañuelas - Baile y toque al mismo tiempo",sevillanas-con-castanuelas,True,102,0,0,0,Beginner,0,"2016-02-23 18:24:02","Musical Instruments"
1615,"Aprende a Tocar Teclado - Piano",solfeo-musical,True,137,0,0,0,Beginner,0,"2012-01-26 05:36:39","Musical Instruments"
1616,"Castañuelas por Sevillanas - Curso del toque de castañuelas",castanuelas-por-sevillanas,True,98,0,0,0,Beginner,0,"2016-02-12 14:41:40","Musical Instruments"
1617,"Aprende a tocar Música Cristiana en el piano y teclado",aprende-a-tocar-musica-cristiana-en-el-piano-y-teclado,True,69,0,0,0,Beginner,0,"2014-05-16 17:02:00","Musical Instruments"
1629,"Learn the Viola - Scales and Fundamentals",learn-the-viola-scales-and-fundamentals,True,19,0,0,0,Beginner,0,"2016-11-16 17:34:03","Musical Instruments"
1634,"Strumming the Guitar - 5 Lessons on Strum Patterns",strumming-the-guitar-5-lessons-on-strum-patterns,True,152,0,0,0,Beginner,0,"2013-12-13 01:34:44","Musical Instruments"
1635,"Learn Piano Online-Keys to the Keyboard",learn-piano-online-keys-to-the-keyboard,True,88,0,0,0,Beginner,0,"2016-05-12 17:52:37","Musical Instruments"
1636,"Ukulele Lessons For Beginners - Fast Track Your Learning",ukulele-lessons,True,177,0,0,0,Beginner,0,"2016-06-09 04:54:44","Musical Instruments"
1641,"Guitar for Christmas!",guitar-for-christmas,True,138,0,0,0,Beginner,0,"2014-11-30 20:48:59","Musical Instruments"
1643,"Guitar Chords and Basic Strumming",guitar-chords-and-basic-strumming,True,20,0,0,0,Beginner,0,"2015-12-17 18:14:23","Musical Instruments"
1648,"Drum Lessons For Beginners",the-music-coach-online-drum-lesson-program,True,195,0,0,0,Beginner,0,"2016-04-13 21:02:15","Musical Instruments"
1656,"Major Scales and Modes for Chromatic Harmonica",the-major-scales-for-chromatic-harmonica,True,94,0,0,0,Beginner,0,"2017-04-10 16:57:05","Musical Instruments"
1658,"Learn Pirates of the Caribbean by Ear on the Piano",learn-pirates-of-the-caribbean-by-ear-on-the-piano,True,197,0,0,0,Beginner,0,"2017-05-22 17:14:43","Musical Instruments"
1662,"Learn to Play Piano Like a Pro - Easy Piano Course 1",learn-to-play-piano-like-a-pro,True,2,0,0,0,Beginner,0,"2017-05-30 00:19:02","Musical Instruments"
1663,"ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018",abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018,True,4,0,0,0,Beginner,0,"2017-07-06 16:12:34","Musical Instruments"
1664,"Instant Harmonica - play 12 bar blues Big Walter style now!",instant-harmonica-play-12-bar-blues-big-walter-style-now,True,178,0,0,0,Beginner,0,"2017-05-19 12:26:28","Musical Instruments"
1666,"Spice up your playing with some easy Flamenco techniques! ",flamenco-guitar-essentials,True,180,0,0,0,Intermediate,0,"2015-11-06 16:49:43","Musical Instruments"
1667,"Beginners Guide to Playing Guitar - Step-by-step System",beginners-guide-to-playing-guitar,True,98,0,0,0,Beginner,0,"2013-06-10 14:49:09","Musical Instruments"
1669,"Funk Rhythm Guitar Techniques",funk-rhythm-guitar-techniques,True,122,0,0,0,Beginner,0,"2016-02-17 18:12:40","Musical Instruments"
1673,"Instant Harmonica - play the Drunken Sailor sea shanty now! ",instant-harmonica-play-the-drunken-sailor-sea-shanty-now,True,82,0,0,0,Beginner,0,"2015-10-18 22:42:50","Musical Instruments"
1675,"Learn Monster GODJ",learn-monster-godj,True,111,0,0,0,Beginner,0,"2015-07-29 17:49:53","Musical Instruments"
1681,"Spielend Klavier lernen mit Freude und Erfolg",spielend-klavier-lernen,True,37,0,0,0,Beginner,0,"2015-11-12 06:40:19","Musical Instruments"
1685,"Trumpet Lessons For Beginners",the-music-coach-online-trumpet-lesson-program,True,23,0,0,0,Beginner,0,"2016-04-06 20:04:46","Musical Instruments"
1686,"Guitar - Rock - BeginnerIntermediate with Marc Seal",guitar-rock-beginner-intermediate-with-marc-seal,True,24,0,0,0,Beginner,0,"2012-10-07 00:47:57","Musical Instruments"
1690,"Jews Harp - Advanced course",jews-harp-advanced-course,True,125,0,0,0,Advanced,0,"2017-03-30 18:45:06","Musical Instruments"
1691,"Instant Harmonica - play jazzy Autumn Leaves now (part two)",instant-harmonica-play-jazzy-autumn-leaves-now-part-two,True,79,0,0,0,Beginner,0,"2015-10-19 20:13:21","Musical Instruments"
1692,"Jazz Guitar Reharmonization for Autumn Leaves",jazz-guitar-reharmonization-for-autumn-leaves,True,39,0,0,0,Beginner,0,"2014-07-03 09:25:51","Musical Instruments"
1694,"Add Slide To Your Guitar Playing",add-slide-to-your-guitar-playing,True,178,0,0,0,Beginner,0,"2014-05-28 17:32:53","Musical Instruments"
1696,"Play tunes on harmonica and learn how to bend some notes",benhewlettharmonicatuitionb3,True,119,0,0,0,Beginner,0,"2014-03-09 22:32:54","Musical Instruments"
1697,"Violin lessons for beginners",violin-lessons-for-beginners,True,28,0,0,0,Beginner,0,"2015-11-25 21:56:34","Musical Instruments"
1698,"Old-Time Banjo for the Absolute Beginner",old-time-banjo-for-the-absolute-beginner,True,116,0,0,0,Beginner,0,"2014-03-12 15:55:49","Musical Instruments"
1699,"Learn Oud 2",oud-lessons,True,147,0,0,0,Intermediate,0,"2015-09-10 19:39:22","Musical Instruments"
1702,"Bossa Nova - Guitar for Beginners",bossanovaguitarforbeginners,True,38,0,0,0,Beginner,0,"2016-04-19 15:46:43","Musical Instruments"
1703,"Instant Harmonica - play Summertime in 8 fun & easy lessons",instant-harmonica-play-summertime-in-8-fun-easy-lessons,True,64,0,0,0,Beginner,0,"2015-08-19 19:29:18","Musical Instruments"
1704,"Learn Basics of South Indian Carnatic Flute - Level 2",carnatic-flute-basics,True,91,0,0,0,Beginner,0,"2016-03-03 21:20:36","Musical Instruments"
1709,"Aprende todos los secretos de la salsa para piano",aprende-a-tocar-salsa-en-el-piano,True,90,0,0,0,Beginner,0,"2014-05-09 19:50:45","Musical Instruments"
1710,"Aprende a tocar ritmos latinos en el teclado",aprende-a-tocar-ritmos-latinos-en-el-teclado,True,186,0,0,0,Beginner,0,"2014-05-09 20:01:06","Musical Instruments"
1712,"Aprende a tocar la trompeta",aprende-a-tocar-la-trompeta-desde-cero,True,82,0,0,0,Beginner,0,"2014-05-19 16:44:04","Musical Instruments"
1717,"Learn Web Designing & HTML5CSS3 Essentials in 4-Hours",build-beautiful-html5-website,True,191,0,0,0,Beginner,0,"2013-01-03 00:55:31","Web Development"
1719,"Projects in HTML5",projects-in-html5,True,100,0,0,0,Intermediate,0,"2014-06-17 05:43:50","Web Development"
1723,"Spring Boot Tutorial For Beginners",spring-boot-tutorial-for-beginners,True,175,0,0,0,Beginner,0,"2017-01-23 15:13:53","Web Development"
1729,"How To Make A Wordpress Website 2017 - Divi Theme Tutorial",how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners,True,104,0,0,0,Beginner,0,"2017-01-26 17:16:27","Web Development"
1730,"Web Programming with Python",web-programming-with-python,True,112,0,0,0,Beginner,0,"2012-04-25 00:01:43","Web Development"
1732,"Ultimate Web Developer Course Build 10 Websites from Scratch",ultimate-web-developer-course-build-10-websites-from-scratch,True,37,0,0,0,Beginner,0,"2016-10-10 15:09:14","Web Development"
1735,"Accelerated JavaScript Training",javascript-bootcamp-2016,True,107,0,0,0,Beginner,0,"2016-07-12 18:23:35","Web Development"
1736,"Beginner API development in Node, Express, ES6, & MongoDB",api-development,True,42,0,0,0,Beginner,0,"2016-11-12 18:53:51","Web Development"
1737,"React JS and Redux - Mastering Web Apps",react-js-and-redux-mastering-web-apps,True,84,0,0,0,Beginner,0,"2017-01-19 04:58:10","Web Development"
1742,"Dissecting Ruby on Rails 5 - Become a Professional Developer",professional-rails-5-development-course,True,126,0,0,0,Beginner,0,"2017-02-07 00:40:33","Web Development"
1748,"Start Writing JavaScript Today - Beginner JavaScript Course",start-writing-javascript-today,True,146,0,0,0,Beginner,0,"2017-03-08 22:34:43","Web Development"
1752,"Angular 4 Development Decoded",marutiangular4,True,80,0,0,0,Intermediate,0,"2017-06-21 16:37:46","Web Development"
