course_id,course_title,url,image,course_rating,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
2044,"Learn Bootstrap And Make Responsive Websites",learn-bootstrap-and-make-responsive-websites,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,191,0,0,0,Beginner,0,"2017-06-11 19:03:19","Web Development"
2048,"Create Complete Sign up System using PHP, jQuery and Ajax",create-sign-up-system-using-jquery-ajax-and-php,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,158,0,0,0,Beginner,0,"2016-02-15 00:41:18","Web Development"
2050,"Learn Complete WordPress for Building a Professional Sites",learn-complete-wordpress-for-building-a-professional-sites,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,161,0,0,0,Beginner,0,"2016-06-23 23:38:02","Web Development"
2054,"Build Your Startup with No Coding (Design, Develop & Ship)",buildastartup,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,40,0,0,0,Beginner,0,"2016-06-03 00:16:34","Web Development"
2059,"Javascript for beginners",java-script-quick-beginner-introduction,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,77,0,0,0,Beginner,0,"2015-10-01 17:14:38","Web Development"
2062,"Create, Update and Manage Your Own Website Using Drupal 7",getting-to-know-drupal,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,159,0,0,0,Beginner,0,"2013-10-16 21:22:35","Web Development"
2063,"Learn HTML - The programming language to build a webpage!",takethefirststep,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,172,0,0,0,Beginner,0,"2016-01-17 18:25:23","Web Development"
2065,"Introduction to CSS Development",refactoru-intro-to-css,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,152,0,0,0,Beginner,0,"2014-08-18 23:33:20","Web Development"
2067,"Build an HTML5 and CSS3 Website in 35 Minutes",build-an-html5-and-css3-website-in-35-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,36,0,0,0,Beginner,0,"2015-03-10 21:52:42","Web Development"
2068,"1 hour jQuery",1-hour-jquery,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,60,0,0,0,Beginner,0,"2013-08-03 14:20:52","Web Development"
2069,"The WpFASTER WordPress Speed Optimization Master Course",make-your-wordpress-sites-fastest-in-world,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,111,0,0,0,Beginner,0,"2015-04-13 20:49:19","Web Development"
2070,"The complete HTML5 course",learn-html-by-building-websites,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,101,0,0,0,Beginner,0,"2015-12-02 18:47:34","Web Development"
2074,"Crash Course - Learn to Create a PHP MVC Framework",crash-course-learn-to-create-a-php-mvc-framework,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,54,0,0,0,Beginner,0,"2016-05-01 18:04:29","Web Development"
2077,"MongooseJS Essentials - Learn MongoDB for Node.js",mongoosejs-essentials,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,67,0,0,0,Beginner,0,"2016-03-12 16:04:28","Web Development"
2078,"Regular Expressions for Beginners - Universal",regular-expressions-for-beginners-universal,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,161,0,0,0,Beginner,0,"2017-01-20 00:54:56","Web Development"
2084,"The Complete Wordpress Theme Development Guide",the-complete-wordpress-theme-development-guide,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,161,0,0,0,Beginner,0,"2017-05-19 05:52:32","Web Development"
2086,"Learn Jquery from Scratch 2-Hour Training ",jquery_complete,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,188,0,0,0,Beginner,0,"2015-07-16 00:40:57","Web Development"
2088,"Learn PHP CodeIgniter Framework with AJAX and Bootstrap",learn-php-codeigniter-framework-with-ajax-and-bootstrap,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,96,0,0,0,Beginner,0,"2016-09-13 16:14:43","Web Development"
2089,"The Complete Guide to JavaScript Development",the-complete-javascript-development-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,46,0,0,0,Beginner,0,"2016-01-25 04:46:37","Web Development"
2090,"Basic HTML CSS and Web Design",basic-html-css-web-design,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,80,0,0,0,Beginner,0,"2016-02-19 18:10:13","Web Development"
2091,"Build Professional WordPress Website",wordpress-no-coding,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,103,0,0,0,Beginner,0,"2015-01-14 09:02:00","Web Development"
2092,"Ultimate CSS3 Course - From Beginners To Professional",ultimate-css3-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,172,0,0,0,Beginner,0,"2016-10-13 22:36:36","Web Development"
2096,"PHP with PDO - ULTIMATE Crash Course",php-with-pdo-ultimate-crash-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,33,0,0,0,Beginner,0,"2015-12-06 23:01:34","Web Development"
2100,"Learn Laravel PHP Framework Building Multi User SEO Blog APP",learn-laravel-php-framework-building-multi-user-seo-blog-app,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,193,0,0,0,Beginner,0,"2017-01-04 23:51:26","Web Development"
2101,"Javascript Specialist",javascript-specialist,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,21,0,0,0,Beginner,0,"2017-02-23 00:54:07","Web Development"
2107,"jQuery for Beginners - Create Website Animations Easily",jquery-for-beginners-fundamentals-training-tutorial-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,16,0,0,0,Beginner,0,"2015-03-24 00:40:39","Web Development"
2109,"Install a Wordpress Theme the Correct Way & Charge Others",how-to-install-a-wordpress-theme-the-right-way,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,43,0,0,0,Beginner,0,"2015-09-20 18:51:51","Web Development"
2114,"How to create awesome website and e-commerce in 1 hour",how-to-create-awesome-websites-and-e-commerce-in-1-hour,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,180,0,0,0,Beginner,0,"2016-07-18 16:56:23","Web Development"
2115,"Joomla for Beginners - Learn how to build a website with CMS",joomla-for-beginners-build-a-website-with-joomla-cms,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,36,0,0,0,Beginner,0,"2017-01-23 22:41:08","Web Development"
2118,"Rock Solid Wordpress Security - Secure Web Development",rock-solid-wordpress-security-secure-wordpress-easily,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,46,0,0,0,Beginner,0,"2014-12-28 01:13:28","Web Development"
2130,"Master Angular 4 by Example - Build 7 Awesome Apps!",learn-angular-4,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,40,0,0,0,Beginner,0,"2017-05-01 22:06:23","Web Development"
2136,"Build A Weather App With Ajax Using Open Weather Map API",build-a-weather-app-with-ajax-using-open-weather-map-api,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,166,0,0,0,Beginner,0,"2016-12-01 21:49:26","Web Development"
2138,"Learn and Earn with HTML & CSS",learn-and-earn-with-html-css,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,141,0,0,0,Beginner,0,"2016-03-11 20:11:22","Web Development"
2145,"Bootstrap 4 Theme Development Masterclass",bootstrap-theme-development-masterclass,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,99,0,0,0,Beginner,0,"2017-02-24 02:29:03","Web Development"
2147,"Web Design Creating websites from scratch",web-design-creating-websites-from-scratch,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,110,0,0,0,Beginner,0,"2016-09-19 22:32:38","Web Development"
2151,"JavaScript for Beginning Web Developers",learn-javascript-programming,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,65,0,0,0,Beginner,0,"2014-01-16 18:07:39","Web Development"
2157,"Code a Responsive Website Using HTML5 and CSS for Beginners",how-to-code-a-responsive-website-using-html5-and-css,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,168,0,0,0,Beginner,0,"2014-01-09 17:51:10","Web Development"
2158,"AngularJS for the Real World - Learn by creating a WebApp",angularjs-for-the-real-world-learn-to-create-a-webapp,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,26,0,0,0,Beginner,0,"2015-09-07 17:54:39","Web Development"
2160,"Advanced Node.js Development",refactoru-adv-nodejs,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,114,0,0,0,Advanced,0,"2014-08-28 03:35:30","Web Development"
2161,"ASP.NET MVC 5 Project - Facebook Clone",aspnet-mvc-5-project-facebook-clone,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,5,0,0,0,Beginner,0,"2017-02-09 04:38:46","Web Development"
2166,"Build A Web App with VueJS, Spring Framework and MongoDB",build-a-message-board-app-with-vue-spring-and-mongodb,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,99,0,0,0,Beginner,0,"2016-11-30 21:59:37","Web Development"
2167,"Improved SEO with Rich Snippets and MicroData",improved-seo-with-rich-snippets-and-microdata,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,1,0,0,0,Intermediate,0,"2014-06-09 10:35:40","Web Development"
2168,"Become a HTML and CSS Developer - Build a Responsive Site",learn-to-code-in-html-and-css,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,62,0,0,0,Beginner,0,"2016-05-26 04:46:39","Web Development"
2170,"Install Wordpress",learn-how-to-install-wordpress,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,104,0,0,0,Beginner,0,"2015-11-06 22:04:41","Web Development"
2177,"Building An E-Commerce Store Using Java Spring Framework",building-an-e-commerce-store-using-java-spring-framework,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,105,0,0,0,Beginner,0,"2016-02-01 17:27:04","Web Development"
2179,"PHP MVC Framework CodeIgniter Tutorial for Beginners Project",php-mvc-framework-codeigniter-tutorial-for-beginners-project,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,59,0,0,0,Beginner,0,"2015-08-28 00:29:28","Web Development"
2180,"JavaScript - Become Higly Paid Front End Developer",javascript-become-higly-paid-front-end-developer,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,106,0,0,0,Beginner,0,"2017-04-17 16:39:08","Web Development"
2181,"Object Oriented Programming (OOP) in PHP - Build An OOP Site",object-oriented-programming-in-php,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,7,0,0,0,Beginner,0,"2014-06-17 07:34:03","Web Development"
2183,"Web Development Essential Skills - Complete HTML and CSS",complete-html5-css3-course-newbie-to-pro,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,87,0,0,0,Beginner,0,"2015-09-29 21:30:21","Web Development"
2184,"Laravel Account Activation Project",laravel-account-activation-project,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,150,0,0,0,Beginner,0,"2016-12-07 20:41:15","Web Development"
2190,"Javascript - From Beginner to Pro-Build real world JS apps",javascript-from-beginner-to-pro-best-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,29,0,0,0,Beginner,0,"2016-12-11 21:16:42","Web Development"
2193,"Full stack Universal React with Redux, Node js and MongoDB",full-stack-universal-react-with-redux-express-and-mongodb,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,104,0,0,0,Intermediate,0,"2017-05-08 21:59:53","Web Development"
2196,"Create Your First Wordpress Site in Under an Hour",how-to-install-wordpress-,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,12,0,0,0,Beginner,0,"2016-03-30 00:41:00","Web Development"
2199,"Building HTML5 Canvas projects from scratch",building-html5-canvas-projects-from-scratch,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,80,0,0,0,Beginner,0,"2016-03-03 20:36:35","Web Development"
2201,"Earn Big Profits With Web Development, Simple and Easy!",earn-big-profits-by-building-simple-and-easy-websites,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,193,0,0,0,Beginner,0,"2017-01-18 22:48:53","Web Development"
2203,"Professional Python Web Development Using Flask",python-flask-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,44,0,0,0,Beginner,0,"2015-03-04 00:10:36","Web Development"
2206,"jQuery UI In Depth",jquery-ui-in-depth,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,123,0,0,0,Beginner,0,"2013-07-28 18:48:28","Web Development"
2208,"Learn To Build A Google Map App Using Angular 2",learn-to-build-a-google-map-app-using-angular-2,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,133,0,0,0,Beginner,0,"2016-11-21 15:07:46","Web Development"
2210,"Learn HTML in 59 Minutes - Your intro to front-end dev",learn-html-in-59-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,4,0,0,0,Beginner,0,"2015-07-14 21:37:16","Web Development"
2214,"Critical Web Dev Skills & Tools for the Non-Tech Hustler",critical-web-dev-skills-tools-for-the-non-tech-hustler,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,168,0,0,0,Beginner,0,"2016-12-20 22:39:30","Web Development"
2220,"First Web Application with Spring Boot",spring-boot-first-web-application,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,105,0,0,0,Beginner,0,"2017-01-27 16:45:13","Web Development"
2227,"Professional RESTful API Design using Python Flask",restful-api-flask-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,16,0,0,0,Intermediate,0,"2017-01-11 21:15:25","Web Development"
2228,"HTML5 APIs For JavaScript - A Course For Web Developers ",html5-apis-for-javascript-a-course-for-web-developers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,66,0,0,0,Beginner,0,"2012-11-30 17:33:41","Web Development"
2230,"Comprehensive JavaScript Programming",comprehensive-javascript-programming,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,8,0,0,0,Beginner,0,"2013-11-26 23:59:20","Web Development"
2231,"Security for your WordPress site",security-for-your-wordpress-site,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,77,0,0,0,Beginner,0,"2017-02-09 03:23:24","Web Development"
2238,"Build Websites from Scratch with HTML & CSS",build-website-scratch,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,130,0,0,0,Beginner,0,"2013-09-25 15:59:09","Web Development"
2239,"PHP for Beginners -Become a PHP Master - Project Included",php-for-complete-beginners-includes-msql-object-oriented,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,159,0,0,0,Beginner,0,"2015-02-14 00:54:08","Web Development"
2241,"The Complete Ruby on Rails Developer Course",the-complete-ruby-on-rails-developer-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,29,0,0,0,Beginner,0,"2015-10-23 20:29:25","Web Development"
2242,"Docker Technologies for DevOps and Developers",docker-tutorial-for-devops-run-docker-containers,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,194,0,0,0,Beginner,0,"2016-08-29 19:02:30","Web Development"
2245,"AngularJS For .Net Developers From Scratch",angularjs-for-dotnet-developers-from-scratch,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,85,0,0,0,Intermediate,0,"2016-03-09 20:03:42","Web Development"
2246,"HTML and CSS BootCamp for Beginners",html-and-css-bootcamp-for-beginners,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,97,0,0,0,Beginner,0,"2017-01-20 22:20:41","Web Development"
2249,"Build WordPress Plugin to extend Beaver Builder",build-wordpress-plugin-to-extend-beaver-builder,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,106,0,0,0,Intermediate,0,"2016-07-04 23:13:45","Web Development"
2251,"Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex)",vuejs-2-the-complete-guide,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,90,0,0,0,Beginner,0,"2016-11-08 18:55:21","Web Development"
2258,"ExpressJS Fundamentals",expressjs-fundamentals,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,166,0,0,0,Beginner,0,"2016-01-11 18:53:48","Web Development"
2259,"REST WCF Service in ASP.NET",rest-wcf-service-in-aspnet,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,161,0,0,0,Beginner,0,"2016-06-08 17:28:16","Web Development"
2260,"Projects in Node.js - Learn by Example",projects-in-nodejs,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,133,0,0,0,Beginner,0,"2016-04-24 18:29:26","Web Development"
2261,"Building Data Visualizations with D3 and Angular 2",building-data-visualizations-with-d3-and-angular-2,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,74,0,0,0,Beginner,0,"2017-02-23 14:19:16","Web Development"
2263,"Learn Spring Framework Practically - Hands On Recipies",learn-spring-framework-practically-hands-on-recipies,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,190,0,0,0,Beginner,0,"2016-08-11 05:58:08","Web Development"
2270,"Advanced React and Redux",react-redux-tutorial,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,197,0,0,0,Intermediate,0,"2016-03-12 22:13:46","Web Development"
2272,"Angular Styling & Animations (for Angular 2 and Angular 4)",angular-styling-animations-for-angular-2-and-angular-4,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,95,0,0,0,Intermediate,0,"2017-03-28 00:01:39","Web Development"
2273,"The Complete ASP.NET MVC 5 Course",the-complete-aspnet-mvc-5-course,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,76,0,0,0,Beginner,0,"2016-05-16 17:04:54","Web Development"
2274,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",create-a-simple-photo-gallery-with-dropzonejs-slick-and-php,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,162,0,0,0,Beginner,0,"2017-03-07 15:40:37","Web Development"
2275,"WordPress in under an hour - Createmanage your own website!",learn-wordpress-in-57-minutes,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,35,0,0,0,Beginner,0,"2015-07-15 00:21:56","Web Development"
2280,"PSD to HTML5CSS3 using Twitter Bootstrap 3! ",psd-to-html5css3-using-twitter-bootstrap-3,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,70,0,0,0,Beginner,0,"2015-02-25 21:35:25","Web Development"
2283,"Big Data and Apache Hadoop for Developers - Fundamentals",learn-big-data-and-apache-hadoop-for-developers-online,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,125,0,0,0,Intermediate,0,"2013-12-10 09:14:57","Web Development"
2284,"RESTful Services with ASP.NET Web API",restful-services-with-aspnet-web-api,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,161,0,0,0,Beginner,0,"2014-11-21 10:28:47","Web Development"
2286,"Administering Microsoft SQL Server 2012 Databases - 70-462",administering-microsoft-sql-server-2012-databases-70-462,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,25,0,0,0,Beginner,0,"2015-03-23 00:20:29","Web Development"
2304,"HTML and CSS for Absolute Beginners",html-and-css-for-absolute-beginners-with-examples,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,139,0,0,0,Beginner,0,"2017-01-20 17:02:27","Web Development"
2310,"Introduction to Modern Programming with PHP",introduction-to-modern-programming-with-php,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,68,0,0,0,Beginner,0,"2015-08-27 19:20:42","Web Development"
2312,"Create WordPress Plugins",create-wordpress-plugins,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,91,0,0,0,Beginner,0,"2016-04-08 21:24:12","Web Development"
2313,"Build and Deploy a LAMP server on AWS",build-and-deploy-a-lamp-server-on-aws,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,132,0,0,0,Beginner,0,"2017-06-19 23:33:54","Web Development"
2316,"How To Build And Make A Wordpress Website From Scratch 2017",how-to-build-and-make-a-wordpress-website-from-scratch-2017,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,2,0,0,0,Beginner,0,"2017-01-24 04:59:20","Web Development"
2318,"Angular Material - Quickstart",styling-angular-applications-with-angular-material,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,84,0,0,0,Beginner,0,"2017-03-09 22:12:32","Web Development"
2319,"HTML and CSS for Beginners - Build a Website & Launch ONLINE",html-and-css-for-beginners-crash-course-learn-fast-easy,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,187,0,0,0,Beginner,0,"2015-03-19 19:07:12","Web Development"
2326,"Bootstrap Tutorial for Beginners",bootstrap-tutorial-for-beginners,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,182,0,0,0,Beginner,0,"2016-02-21 16:50:57","Web Development"
2332,"Python Web Programming",python-web-programming,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,58,0,0,0,Beginner,0,"2015-07-01 21:46:36","Web Development"
2333,"Build a Complete Registration and Login System using PHP MVC",php-mvc-login,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,114,0,0,0,Beginner,0,"2017-02-23 22:20:23","Web Development"
2335,"React for visual learners",react-for-visual-learners,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,28,0,0,0,Beginner,0,"2016-07-18 21:41:36","Web Development"
2337,"Master the Art of Web Design with HTML & CSS",html-css-beginners,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,32,0,0,0,Beginner,0,"2016-12-28 20:23:56","Web Development"
2338,"Sell Courses On Your Own Website - No Coding Required!",sell-courses-on-your-own-website-no-coding-required,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,199,0,0,0,Beginner,0,"2016-04-18 17:36:30","Web Development"
2346,"Become a Certified Web Developer - Beginner to Expert",jquery101,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,78,0,0,0,Beginner,0,"2015-04-06 16:38:49","Web Development"
2347,"Complete Bootstrap 4 course - build 3 projects",bootstrap-4-tutorials,https://res.cloudinary.com/dj11e209p/image/upload/v1753832986/courses/vg4gi7nlekemzzqb8yqe.jpg,0,True,64,0,0,0,Beginner,0,"2017-04-07 17:26:02","Web Development"
